path,seed,claim_grade_reference_row,runtime_seconds,before_external_source_leakage_balanced_accuracy,after_external_source_leakage_balanced_accuracy,delta_external_source_leakage_balanced_accuracy,before_external_target_balanced_accuracy,after_external_target_balanced_accuracy,delta_external_target_balanced_accuracy,before_external_worst_target_source_accuracy,after_external_worst_target_source_accuracy,delta_external_worst_target_source_accuracy,before_validation_source_leakage_balanced_accuracy,after_validation_source_leakage_balanced_accuracy,delta_validation_source_leakage_balanced_accuracy,before_validation_target_balanced_accuracy,after_validation_target_balanced_accuracy,delta_validation_target_balanced_accuracy
research/artifacts/waterbirds_mancepp_reference_seed0_receipt.json,0,True,27.954,0.9059371763893683,0.4408008284432171,-0.4651363479461512,0.7390300888990198,0.6923397987165938,-0.046690290182425986,0.49065420560747663,0.5264797507788161,0.03582554517133951,0.9065498052309404,0.4369560378408458,-0.4695937673900946,0.7456905930420907,0.6579209277212323,-0.08776966532085839
research/artifacts/waterbirds_mancepp_reference_seed1_receipt.json,1,True,24.228,0.9059371763893683,0.45840524680704176,-0.44753192958232657,0.7390300888990198,0.6891136691740749,-0.04991641972494487,0.49065420560747663,0.5295950155763239,0.0389408099688473,0.9065498052309404,0.45863383416805786,-0.44791597106288256,0.7456905930420907,0.6683992940550734,-0.07729129898701737
research/artifacts/waterbirds_mancepp_reference_seed2_receipt.json,2,True,24.2,0.9059371763893683,0.4413186054539179,-0.46461857093545045,0.7390300888990198,0.6937380414585794,-0.04529204744044035,0.49065420560747663,0.5373831775700935,0.04672897196261683,0.9065498052309404,0.46029910962715637,-0.44625069560378405,0.7456905930420907,0.6823409004827181,-0.06334969255937262
research/artifacts/waterbirds_mancepp_reference_seed3_receipt.json,3,True,25.718,0.9059371763893683,0.44287193648602,-0.4630652399033483,0.7390300888990198,0.6944517548404031,-0.044578334058616664,0.49065420560747663,0.5202492211838006,0.029595015576323935,0.9065498052309404,0.439457429048414,-0.4670923761825264,0.7456905930420907,0.6750940856965566,-0.07059650734553413
research/artifacts/waterbirds_mancepp_reference_seed4_receipt.json,4,True,25.25,0.9059371763893683,0.4508111839834311,-0.4551259924059372,0.7390300888990198,0.6879994957553653,-0.051030593143654435,0.49065420560747663,0.5280373831775701,0.03738317757009346,0.9065498052309404,0.4661324429604897,-0.4404173622704507,0.7456905930420907,0.6707907227876766,-0.07489987025441414
