config_id,dataset,seed,target_threshold,leakage_threshold,rule,deployed,selected_candidate,selected_method,external_contract_estimable,external_contract_satisfied,measured_external_contract_violation,procedurally_unsupported_deployment,support_mismatch_forced_abstention,confirmatory
Camelyon17-WILDS|seed=18|support-boundary,Camelyon17-WILDS,18,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=18|support-boundary,Camelyon17-WILDS,18,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=19|support-boundary,Camelyon17-WILDS,19,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=19|support-boundary,Camelyon17-WILDS,19,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=19|support-boundary,Camelyon17-WILDS,19,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=19|support-boundary,Camelyon17-WILDS,19,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=19|support-boundary,Camelyon17-WILDS,19,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=20|support-boundary,Camelyon17-WILDS,20,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=20|support-boundary,Camelyon17-WILDS,20,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=20|support-boundary,Camelyon17-WILDS,20,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=20|support-boundary,Camelyon17-WILDS,20,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=20|support-boundary,Camelyon17-WILDS,20,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=21|support-boundary,Camelyon17-WILDS,21,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=21|support-boundary,Camelyon17-WILDS,21,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=21|support-boundary,Camelyon17-WILDS,21,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=21|support-boundary,Camelyon17-WILDS,21,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=21|support-boundary,Camelyon17-WILDS,21,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=22|support-boundary,Camelyon17-WILDS,22,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=22|support-boundary,Camelyon17-WILDS,22,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=22|support-boundary,Camelyon17-WILDS,22,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=22|support-boundary,Camelyon17-WILDS,22,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=22|support-boundary,Camelyon17-WILDS,22,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=23|support-boundary,Camelyon17-WILDS,23,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=23|support-boundary,Camelyon17-WILDS,23,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=23|support-boundary,Camelyon17-WILDS,23,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=23|support-boundary,Camelyon17-WILDS,23,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=23|support-boundary,Camelyon17-WILDS,23,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=24|support-boundary,Camelyon17-WILDS,24,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=24|support-boundary,Camelyon17-WILDS,24,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=24|support-boundary,Camelyon17-WILDS,24,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=24|support-boundary,Camelyon17-WILDS,24,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=24|support-boundary,Camelyon17-WILDS,24,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=25|support-boundary,Camelyon17-WILDS,25,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=25|support-boundary,Camelyon17-WILDS,25,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=25|support-boundary,Camelyon17-WILDS,25,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=25|support-boundary,Camelyon17-WILDS,25,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=25|support-boundary,Camelyon17-WILDS,25,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=26|support-boundary,Camelyon17-WILDS,26,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=26|support-boundary,Camelyon17-WILDS,26,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=26|support-boundary,Camelyon17-WILDS,26,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=26|support-boundary,Camelyon17-WILDS,26,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=26|support-boundary,Camelyon17-WILDS,26,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=27|support-boundary,Camelyon17-WILDS,27,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=27|support-boundary,Camelyon17-WILDS,27,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=27|support-boundary,Camelyon17-WILDS,27,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=27|support-boundary,Camelyon17-WILDS,27,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=27|support-boundary,Camelyon17-WILDS,27,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=28|support-boundary,Camelyon17-WILDS,28,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=28|support-boundary,Camelyon17-WILDS,28,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=28|support-boundary,Camelyon17-WILDS,28,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=28|support-boundary,Camelyon17-WILDS,28,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=28|support-boundary,Camelyon17-WILDS,28,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=29|support-boundary,Camelyon17-WILDS,29,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=29|support-boundary,Camelyon17-WILDS,29,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=29|support-boundary,Camelyon17-WILDS,29,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=29|support-boundary,Camelyon17-WILDS,29,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=29|support-boundary,Camelyon17-WILDS,29,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=30|support-boundary,Camelyon17-WILDS,30,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=30|support-boundary,Camelyon17-WILDS,30,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=30|support-boundary,Camelyon17-WILDS,30,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=30|support-boundary,Camelyon17-WILDS,30,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=30|support-boundary,Camelyon17-WILDS,30,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=31|support-boundary,Camelyon17-WILDS,31,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=31|support-boundary,Camelyon17-WILDS,31,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=31|support-boundary,Camelyon17-WILDS,31,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=31|support-boundary,Camelyon17-WILDS,31,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=31|support-boundary,Camelyon17-WILDS,31,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=32|support-boundary,Camelyon17-WILDS,32,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=32|support-boundary,Camelyon17-WILDS,32,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=32|support-boundary,Camelyon17-WILDS,32,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=32|support-boundary,Camelyon17-WILDS,32,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=32|support-boundary,Camelyon17-WILDS,32,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=33|support-boundary,Camelyon17-WILDS,33,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=33|support-boundary,Camelyon17-WILDS,33,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=33|support-boundary,Camelyon17-WILDS,33,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=33|support-boundary,Camelyon17-WILDS,33,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=33|support-boundary,Camelyon17-WILDS,33,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=34|support-boundary,Camelyon17-WILDS,34,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=34|support-boundary,Camelyon17-WILDS,34,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=34|support-boundary,Camelyon17-WILDS,34,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=34|support-boundary,Camelyon17-WILDS,34,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=34|support-boundary,Camelyon17-WILDS,34,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=35|support-boundary,Camelyon17-WILDS,35,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=35|support-boundary,Camelyon17-WILDS,35,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=35|support-boundary,Camelyon17-WILDS,35,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=35|support-boundary,Camelyon17-WILDS,35,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=35|support-boundary,Camelyon17-WILDS,35,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=36|support-boundary,Camelyon17-WILDS,36,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=36|support-boundary,Camelyon17-WILDS,36,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=36|support-boundary,Camelyon17-WILDS,36,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=36|support-boundary,Camelyon17-WILDS,36,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=36|support-boundary,Camelyon17-WILDS,36,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=37|support-boundary,Camelyon17-WILDS,37,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=37|support-boundary,Camelyon17-WILDS,37,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=37|support-boundary,Camelyon17-WILDS,37,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=37|support-boundary,Camelyon17-WILDS,37,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=37|support-boundary,Camelyon17-WILDS,37,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=38|support-boundary,Camelyon17-WILDS,38,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=38|support-boundary,Camelyon17-WILDS,38,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=38|support-boundary,Camelyon17-WILDS,38,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=38|support-boundary,Camelyon17-WILDS,38,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=38|support-boundary,Camelyon17-WILDS,38,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=39|support-boundary,Camelyon17-WILDS,39,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=39|support-boundary,Camelyon17-WILDS,39,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=39|support-boundary,Camelyon17-WILDS,39,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=39|support-boundary,Camelyon17-WILDS,39,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=39|support-boundary,Camelyon17-WILDS,39,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=40|support-boundary,Camelyon17-WILDS,40,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=40|support-boundary,Camelyon17-WILDS,40,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=40|support-boundary,Camelyon17-WILDS,40,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=40|support-boundary,Camelyon17-WILDS,40,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=40|support-boundary,Camelyon17-WILDS,40,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=41|support-boundary,Camelyon17-WILDS,41,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=41|support-boundary,Camelyon17-WILDS,41,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=41|support-boundary,Camelyon17-WILDS,41,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=41|support-boundary,Camelyon17-WILDS,41,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=41|support-boundary,Camelyon17-WILDS,41,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=42|support-boundary,Camelyon17-WILDS,42,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=42|support-boundary,Camelyon17-WILDS,42,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=42|support-boundary,Camelyon17-WILDS,42,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=42|support-boundary,Camelyon17-WILDS,42,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=42|support-boundary,Camelyon17-WILDS,42,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=43|support-boundary,Camelyon17-WILDS,43,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=43|support-boundary,Camelyon17-WILDS,43,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=43|support-boundary,Camelyon17-WILDS,43,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=43|support-boundary,Camelyon17-WILDS,43,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=43|support-boundary,Camelyon17-WILDS,43,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=44|support-boundary,Camelyon17-WILDS,44,,,always_deploy_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,False,NA,False,True,False,True
Camelyon17-WILDS|seed=44|support-boundary,Camelyon17-WILDS,44,,,point_selection_balanced,False,,,False,NA,False,False,False,True
Camelyon17-WILDS|seed=44|support-boundary,Camelyon17-WILDS,44,,,vera_balanced_iut,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=44|support-boundary,Camelyon17-WILDS,44,,,vera_balanced_envelope,False,,,False,NA,False,False,True,True
Camelyon17-WILDS|seed=44|support-boundary,Camelyon17-WILDS,44,,,external_balanced_oracle,False,,,False,NA,False,False,False,True
CivilComments-WILDS|seed=13|tau=0.075|lambda=0.8,CivilComments-WILDS,13,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=13|tau=0.075|lambda=0.8,CivilComments-WILDS,13,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=13|tau=0.075|lambda=0.8,CivilComments-WILDS,13,0.075,0.8,vera_balanced_iut,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=13|tau=0.075|lambda=0.8,CivilComments-WILDS,13,0.075,0.8,vera_balanced_envelope,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=13|tau=0.075|lambda=0.8,CivilComments-WILDS,13,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=14|tau=0.075|lambda=0.8,CivilComments-WILDS,14,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,False,True,False,False,True
CivilComments-WILDS|seed=14|tau=0.075|lambda=0.8,CivilComments-WILDS,14,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=2,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=14|tau=0.075|lambda=0.8,CivilComments-WILDS,14,0.075,0.8,vera_balanced_iut,True,RLACE::rank=1,RLACE,True,True,False,False,False,True
CivilComments-WILDS|seed=14|tau=0.075|lambda=0.8,CivilComments-WILDS,14,0.075,0.8,vera_balanced_envelope,True,RLACE::rank=1,RLACE,True,True,False,False,False,True
CivilComments-WILDS|seed=14|tau=0.075|lambda=0.8,CivilComments-WILDS,14,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=2,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=15|tau=0.075|lambda=0.8,CivilComments-WILDS,15,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=15|tau=0.075|lambda=0.8,CivilComments-WILDS,15,0.075,0.8,point_selection_balanced,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,True,False,True,False,False,True
CivilComments-WILDS|seed=15|tau=0.075|lambda=0.8,CivilComments-WILDS,15,0.075,0.8,vera_balanced_iut,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=15|tau=0.075|lambda=0.8,CivilComments-WILDS,15,0.075,0.8,vera_balanced_envelope,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=15|tau=0.075|lambda=0.8,CivilComments-WILDS,15,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=16|tau=0.075|lambda=0.8,CivilComments-WILDS,16,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,False,True,False,False,True
CivilComments-WILDS|seed=16|tau=0.075|lambda=0.8,CivilComments-WILDS,16,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=1,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=16|tau=0.075|lambda=0.8,CivilComments-WILDS,16,0.075,0.8,vera_balanced_iut,True,RLACE::rank=1,RLACE,True,True,False,False,False,True
CivilComments-WILDS|seed=16|tau=0.075|lambda=0.8,CivilComments-WILDS,16,0.075,0.8,vera_balanced_envelope,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=16|tau=0.075|lambda=0.8,CivilComments-WILDS,16,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=2,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=17|tau=0.075|lambda=0.8,CivilComments-WILDS,17,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,False,True,False,False,True
CivilComments-WILDS|seed=17|tau=0.075|lambda=0.8,CivilComments-WILDS,17,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,True,False,True,False,False,True
CivilComments-WILDS|seed=17|tau=0.075|lambda=0.8,CivilComments-WILDS,17,0.075,0.8,vera_balanced_iut,True,INLP::rank=4,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=17|tau=0.075|lambda=0.8,CivilComments-WILDS,17,0.075,0.8,vera_balanced_envelope,True,INLP::rank=4,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=17|tau=0.075|lambda=0.8,CivilComments-WILDS,17,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=1,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=18|tau=0.075|lambda=0.8,CivilComments-WILDS,18,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=18|tau=0.075|lambda=0.8,CivilComments-WILDS,18,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=18|tau=0.075|lambda=0.8,CivilComments-WILDS,18,0.075,0.8,vera_balanced_iut,True,RLACE::rank=1,RLACE,True,True,False,False,False,True
CivilComments-WILDS|seed=18|tau=0.075|lambda=0.8,CivilComments-WILDS,18,0.075,0.8,vera_balanced_envelope,True,RLACE::rank=1,RLACE,True,True,False,False,False,True
CivilComments-WILDS|seed=18|tau=0.075|lambda=0.8,CivilComments-WILDS,18,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=19|tau=0.075|lambda=0.8,CivilComments-WILDS,19,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=19|tau=0.075|lambda=0.8,CivilComments-WILDS,19,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=19|tau=0.075|lambda=0.8,CivilComments-WILDS,19,0.075,0.8,vera_balanced_iut,True,INLP::rank=4,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=19|tau=0.075|lambda=0.8,CivilComments-WILDS,19,0.075,0.8,vera_balanced_envelope,True,INLP::rank=4,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=19|tau=0.075|lambda=0.8,CivilComments-WILDS,19,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=20|tau=0.075|lambda=0.8,CivilComments-WILDS,20,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,True,False,True,False,False,True
CivilComments-WILDS|seed=20|tau=0.075|lambda=0.8,CivilComments-WILDS,20,0.075,0.8,point_selection_balanced,True,INLP::rank=8,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=20|tau=0.075|lambda=0.8,CivilComments-WILDS,20,0.075,0.8,vera_balanced_iut,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=20|tau=0.075|lambda=0.8,CivilComments-WILDS,20,0.075,0.8,vera_balanced_envelope,False,,,True,NA,False,False,False,True
CivilComments-WILDS|seed=20|tau=0.075|lambda=0.8,CivilComments-WILDS,20,0.075,0.8,external_balanced_oracle,True,INLP::rank=8,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=21|tau=0.075|lambda=0.8,CivilComments-WILDS,21,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=1,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=21|tau=0.075|lambda=0.8,CivilComments-WILDS,21,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=1,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=21|tau=0.075|lambda=0.8,CivilComments-WILDS,21,0.075,0.8,vera_balanced_iut,True,INLP::rank=1,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=21|tau=0.075|lambda=0.8,CivilComments-WILDS,21,0.075,0.8,vera_balanced_envelope,True,INLP::rank=1,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=21|tau=0.075|lambda=0.8,CivilComments-WILDS,21,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=1,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=22|tau=0.075|lambda=0.8,CivilComments-WILDS,22,0.075,0.8,always_deploy_balanced,True,TaCo::components_removed=3,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=22|tau=0.075|lambda=0.8,CivilComments-WILDS,22,0.075,0.8,point_selection_balanced,True,TaCo::components_removed=3,TaCo,True,True,False,False,False,True
CivilComments-WILDS|seed=22|tau=0.075|lambda=0.8,CivilComments-WILDS,22,0.075,0.8,vera_balanced_iut,True,INLP::rank=4,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=22|tau=0.075|lambda=0.8,CivilComments-WILDS,22,0.075,0.8,vera_balanced_envelope,True,INLP::rank=1,INLP,True,True,False,False,False,True
CivilComments-WILDS|seed=22|tau=0.075|lambda=0.8,CivilComments-WILDS,22,0.075,0.8,external_balanced_oracle,True,TaCo::components_removed=3,TaCo,True,True,False,False,False,True
